chr1	10013	10213
chr1	564316	570427
chr1	832722	832934
chr1	833741	839416
chr1	840570	843806
chr1	845268	869403
chr1	870301	875257
chr1	876068	877313
chr1	904070	908014
chr1	908819	912006
chr1	913437	921965
chr1	924875	925360
chr1	926353	926945
chr1	927997	928958
chr1	930134	930845
chr1	973910	974494
chr1	994534	999328
chr1	1001855	1003382
chr1	1005413	1008533
chr1	1009645	1009981
chr1	1051407	1051757
chr1	1052790	1056520
chr1	1057415	1068322
chr1	1070421	1072304
chr1	1073994	1074273
chr1	1076143	1088010
chr1	1089087	1122076
chr1	1124568	1125078
chr1	1129254	1129491
chr1	1131895	1136784
chr1	1138441	1142234
chr1	1144159	1146041
chr1	1220840	1223602
chr1	1225458	1225999
chr1	1227157	1227581
chr1	1266807	1268246
chr1	1289377	1290462
chr1	1295331	1295729
chr1	1383853	1384997
chr1	1393043	1393401
chr1	1517939	1518139
chr1	1530098	1530894
chr1	1532000	1532579
chr1	1825751	1826146
chr1	1845343	1846607
chr1	1847877	1849019
chr1	1850868	1851123
chr1	1853362	1860228
chr1	1861411	1862561
chr1	1867924	1869061
chr1	1870006	1870370
chr1	1871301	1875756
chr1	1878279	1882919
chr1	1888488	1899869
chr1	1900842	1901971
chr1	1904212	1909604
chr1	1914041	1914470
chr1	1919349	1921676
chr1	1922956	1923167
chr1	1924906	1927036
chr1	1929679	1929932
chr1	1931642	1932256
chr1	1936621	1950419
chr1	1951232	1975943
chr1	1997309	1997672
chr1	2001038	2001420
chr1	2002501	2006258
chr1	2007094	2008719
chr1	2012357	2017332
chr1	2018202	2019057
chr1	2020293	2020954
chr1	2023304	2023662
chr1	2031701	2032562
chr1	2033556	2034379
chr1	2045161	2048714
chr1	2056383	2056851
chr1	2058246	2060495
chr1	2069853	2070170
chr1	2073520	2074073
chr1	2075518	2076298
chr1	2090114	2093461
chr1	2099726	2100181
chr1	2101590	2101901
chr1	2107313	2109395
chr1	2114027	2115182
chr1	2120940	2121170
chr1	2132457	2133017
chr1	2137086	2138803
chr1	2139664	2142416
chr1	2249492	2288259
chr1	2291499	2292336
chr1	2293357	2293764
chr1	2298815	2299724
chr1	2301600	2303723
chr1	2306395	2306621
chr1	2307679	2310935
chr1	2348505	2352864
chr1	2355091	2359871
chr1	2361632	2386223
chr1	2387132	2390402
chr1	2391693	2391893
chr1	2392971	2396921
chr1	2398884	2404985
chr1	2408134	2409043
chr1	2414512	2415009
chr1	2422642	2429582
chr1	2433324	2437448
chr1	2457820	2475543
chr1	2477611	2478839
chr1	2483590	2483801
chr1	2485469	2498990
chr1	2501608	2507732
chr1	2510092	2517048
chr1	2517923	2519945
chr1	2521343	2521563
chr1	2524547	2542887
chr1	2546124	2550117
chr1	2555045	2555725
chr1	2557815	2563745
chr1	2569636	2569836
chr1	2580870	2581070
chr1	2584204	2584827
chr1	2586047	2587081
chr1	2615454	2615718
chr1	2621979	2622804
chr1	2629015	2630011
chr1	2704415	2710397
chr1	2712401	2712715
chr1	2716072	2716376
chr1	2717426	2726169
chr1	2728045	2728544
chr1	2730710	2740844
chr1	2749701	2765105
chr1	2766342	2812409
chr1	2814044	2818817
chr1	2819623	2829919
chr1	2832862	2837896
chr1	2838725	2854199
chr1	2855445	2860400
chr1	2862795	2869993
chr1	2877996	2880229
chr1	2881680	2892531
chr1	2895962	2903903
chr1	2904708	2905117
chr1	2908005	2910444
chr1	2914767	2917710
chr1	2919830	2920982
chr1	2922800	2923672
chr1	2927665	2932506
chr1	2934100	2942268
chr1	2944411	2960354
chr1	2961220	2963155
chr1	2964302	2965303
chr1	2969810	2972945
chr1	2973789	3084047
chr1	3084963	3169810
chr1	3171966	3176694
chr1	3177752	3237510
chr1	3238344	3252144
chr1	3253951	3267977
chr1	3269078	3295538
chr1	3297404	3341660
chr1	3342501	3361862
chr1	3365481	3366087
chr1	3367941	3368436
chr1	3375107	3377472
chr1	3406409	3406988
chr1	3411649	3412080
chr1	3413893	3415589
chr1	3420392	3421577
chr1	3423221	3426283
chr1	3437149	3441768
chr1	3445123	3448256
chr1	3449388	3453927
chr1	3454814	3457729
chr1	3458623	3458885
chr1	3459894	3461221
chr1	3462034	3462706
chr1	3464785	3469204
chr1	3471320	3477161
chr1	3478516	3480255
chr1	3491851	3493144
chr1	3495257	3496525
chr1	3498452	3499721
chr1	3501002	3501547
chr1	3506007	3507356
chr1	3510437	3512473
chr1	3513902	3514776
chr1	3517150	3520685
chr1	3521489	3522108
chr1	3523053	3528441
chr1	3530766	3531572
chr1	3532643	3534104
chr1	3566504	3577767
chr1	3579116	3579801
chr1	3581561	3585531
chr1	3586513	3590267
chr1	3591398	3591598
chr1	3592660	3593789
chr1	3595904	3597528
chr1	3599121	3610108
chr1	3612162	3625920
chr1	3626752	3633120
chr1	3634564	3636346
chr1	3637418	3637619
chr1	3643660	3644230
chr1	3645223	3648283
chr1	3662517	3664214
chr1	3665704	3687714
chr1	3773356	3774662
chr1	3825684	3826576
chr1	3827537	3827737
chr1	3834330	3835644
chr1	3838450	3840513
chr1	3995559	3995852
chr1	3997817	3998224
chr1	4000824	4005714
chr1	4008119	4008488
chr1	4012466	4013256
chr1	4015049	4015564
chr1	4016607	4017856
chr1	4053747	4054396
chr1	4056585	4057273
chr1	4064740	4065341
chr1	4068155	4069174
chr1	4077514	4080751
chr1	4081920	4082973
chr1	4088086	4090474
chr1	4106202	4106870
chr1	4109056	4109257
chr1	4111369	4111569
chr1	4112806	4113129
chr1	4115036	4115236
chr1	4117475	4117911
chr1	4120355	4121102
chr1	4122152	4123461
chr1	4130325	4134744
chr1	4141124	4141324
chr1	4143160	4146212
chr1	4154976	4155857
chr1	4165827	4168373
chr1	4170455	4171620
chr1	4172823	4175259
chr1	4176522	4178147
chr1	4179742	4184305
chr1	4185870	4189366
chr1	4190282	4195748
chr1	4197891	4199059
chr1	4200736	4201051
chr1	4205952	4207125
chr1	4208655	4212929
chr1	4213978	4214820
chr1	4215623	4215882
chr1	4220743	4233501
chr1	4291061	4291726
chr1	4314999	4315744
chr1	4330897	4331986
chr1	4390529	4391481
chr1	4404170	4404714
chr1	4411598	4413279
chr1	4414174	4420423
chr1	4423079	4423862
chr1	4455830	4456030
chr1	4458489	4459423
chr1	4489512	4490128
chr1	4499013	4502769
chr1	4504061	4504261
chr1	4505474	4506109
chr1	4508707	4509350
chr1	4519223	4521507
chr1	4531150	4531953
chr1	4533638	4534131
chr1	4549392	4552183
chr1	4555123	4559840
chr1	4560940	4563185
chr1	4564080	4568135
chr1	4570086	4570539
chr1	4571358	4572969
chr1	4575687	4579806
chr1	4582167	4582367
chr1	4586394	4590010
chr1	4592448	4592657
chr1	4621221	4622050
chr1	4625280	4625504
chr1	4628280	4629427
chr1	4644714	4645421
chr1	4651988	4654144
chr1	4658237	4666055
chr1	4672772	4676650
chr1	4677803	4678003
chr1	4681674	4689135
chr1	4691541	4692434
chr1	4693819	4699107
chr1	4700227	4703824
chr1	4709984	4711004
chr1	4712189	4719546
chr1	4720352	4720638
chr1	4721616	4722330
chr1	4723546	4724302
chr1	4738159	4738662
chr1	4741008	4742022
chr1	4745211	4747298
chr1	4748445	4756578
chr1	4757615	4759937
chr1	4761272	4761776
chr1	4763538	4764143
chr1	4765769	4767552
chr1	4770146	4774727
chr1	4781497	4783983
chr1	4784849	4785826
chr1	4787805	4797650
chr1	4802060	4802912
chr1	4806946	4808941
chr1	4832798	4836567
chr1	4838611	4838855
chr1	4840406	4850268
chr1	4863963	4864706
chr1	4879832	4880032
chr1	4886177	4886705
chr1	4891419	4891646
chr1	4954375	4957124
chr1	5001074	5001274
chr1	5004736	5005382
chr1	5023010	5026876
chr1	5035063	5039913
chr1	5050652	5051196
chr1	5203072	5204520
chr1	5205542	5206198
chr1	5245723	5246535
chr1	5248193	5248393
chr1	5249446	5250360
chr1	5251761	5252712
chr1	5280525	5280725
chr1	5282568	5283050
chr1	5303729	5305320
chr1	5351613	5352408
chr1	5354695	5360367
chr1	5367724	5371680
chr1	5375644	5376052
chr1	5377280	5377744
